,index,created_at,id,text,partei,score,Stimmung
99,9,2022-08-18 14:36:34,1560274458706792448,"Wird diese ganz offenliegende Crux nicht erkannt, oder?! 

Daß Ihr Euch dadurch ein zusätzliches Glaubwürdigkeitsproblem kreiiert, fällt Euch schon auf, gell @spoe_at @BgmLudwig 

Von neuer Munition für die anderen will ich gar nicht anfangen!

#oevp #Gruenen #neos #spoe",NEOS,0.0,neutral
100,0,2022-08-22 04:52:06,1561576925277061120,"@1green86 @KolbaPeter @ThomasWalach @jeannypart1 @SPOE_at mit Betonung auf:
sich von der ""alles-verhindern-Partei-ÖVP"" über den Tisch ziehen lassen.
...und dann kam Kurz:
auch daran ist die #SPÖ schuld.

Klassische Täter-Opfer-Umkehr. 🤦",SPÖ,-0.34,negativ
101,1,2022-08-22 04:40:27,1561573992263307265,"@ThomasWalach @DerHofnarr2 Man kann v. d. SPÖ halten, was man will, aber seien wir bitte ehrlich, wohin hat #SPÖ Ö geführt? Int‘l Bühne (UN, OSCE, OPEC in Wien) &amp; lokale Errungenschaften..40 Std/W, gratis Schulbücher…

Wohin hat #ÖVP Ö geführt? Was prägt Ö seit Jahren? Skandale, Lüge, Populismus &amp; Co.",SPÖ,0.0,neutral
102,2,2022-08-21 19:13:16,1561431257455763463,"danke #Walach, willst Geld verbrennen dann wähl #SPÖ https://t.co/mRtlztAaHd",SPÖ,0.4404,positiv
103,3,2022-08-21 18:10:51,1561415551762808832,@realTomBohn Hey #spoe braucht ihr noch wen im social Media Team vom Wallach?,SPÖ,0.0,neutral
104,4,2022-08-21 15:56:13,1561381668686110727,Es gibt eine lange Liste der Errungenschaften der #spoe die wir heute als eine Selbstverständlichkeit genießen! https://t.co/g87kXWppJI,SPÖ,0.5093,positiv
105,5,2022-08-21 10:58:46,1561306814112833537,"@ThomasWalach So ein Blödsinn! Die Geldverteilungs - Weltmeister (ohne Rücksicht auf den daraus resultierenden Schuldenstand f d Republik) sind schon immer die #Roten #SPÖ gewesen! (Spreche aus Lebenserfahrung. Bin ""a bissi"" älter als Sie, drum können S' des als viel Jüngerer ned wissen!😂😂)",SPÖ,0.0,neutral
106,6,2022-08-21 09:38:52,1561286706569019392,"@ThomasWalach @SPOE_at Was bringt das den Leuten hier und heute gegen die Teuerung?

Der #spoe ist sehr viel in dieser Republik zu verdanken, daran gibts überhaupt keine Zweifel, aber sollte Kommunikation nicht in die Zukunft sein?",SPÖ,0.3649,positiv
107,7,2022-08-21 08:50:11,1561274452792467458,"@LandauDaniel @SPOE_at Wann? Dann, wenn #SPÖ @spoeklub federführend die #BReg bildet u d richtigen Koalitionspartner hat oder noch besser ""Absolute""! 

• Neuwahl
• #SPÖ Regierung
▪︎ #PRW #Kanzlerin 

Dann.",SPÖ,0.7177,positiv
108,8,2022-08-21 08:31:27,1561269740621930498,"@marcopogo666 Euer neuer Bundespräsident powerd by #SPÖ.
Es wird wirklich Zeit langsam in Kopf ausn Oasch zgriagn und net ständig irgndwelche Marionetten an die Macht zwähln .
Bitte goaschen ,es werds decht nit alle so deppat san
und so an Clown untastützen . https://t.co/acjdj6d7FD",SPÖ,0.0,neutral
109,9,2022-08-21 06:44:11,1561242743497785345,@GertraudKnoll @ThomasWalach @SPOE_at Hat mir auch die Matura ermöglicht und danach das Studium. #Kreisky. #SPÖ. Das war noch sozialdemokratische Bildungspolitik. #Chancengleichheit. @GertraudKnoll und @ThomasWalach und #SPOE_at,SPÖ,0.3612,positiv
110,0,2022-08-22 06:36:35,1561603219507273728,"Karner möchte Asylverfahren in Ruanda in die Diskussion einbringen - die diesbezügliche Politik Johnsons war bisher ein Desaster: unmenschlich, unendlich teuer, nicht rechtmäßig und ineffektiv. #oevp #morgenjournal",ÖVP,-0.7888,negativ
111,1,2022-08-22 06:32:19,1561602145811562498,"Beim #Klimaschutzgesetz geht nichts weiter (leider!), deshalb müssen wieder Geflüchtete herhalten. Auf die #ÖVP ist Verlass 🤡 
#Asyl #Karner #Gruene",ÖVP,0.0,neutral
112,2,2022-08-22 06:29:04,1561601326680875008,Statt über die Kostenexplosion zu reden oder notwendige Pensionserhöhungen rasch durchzusetzen redet die #oevp lieber über Asyl ... langsam kann sogar denen mal ein besserer Schmäh einfallen.,ÖVP,0.5627,positiv
113,3,2022-08-22 06:14:44,1561597720095252481,"@LandauDaniel @oe1 @lukas_hammer @lgewessler Die Haltung des #ÖVP-Sprechers zu Klimaschutz in @oe1 ist atemberaubend: Alles für Klimaschutz, aber bitte unverbindlich und nur, wenn´s der ""Wirtschaft"" (gemeint ist die ÖVP-Lobby) gefällt...",ÖVP,0.6124,positiv
114,4,2022-08-22 06:11:04,1561596798505984001,"Vor 1 Jahr löste ich einen Shitstorm aus, weil ich versucht habe, die perfide Rhetorik der #oevp bei Asyl-&amp; Migration zu dekonstruieren: „wir haben unter #nehammer Zahlen wie bei einem grünen linken Innenminister“. Österreich weist weltweit unter ÖVP die höchste Asylvergabe auf! https://t.co/49bgvJXdFe",ÖVP,0.0,neutral
115,5,2022-08-22 06:02:43,1561594698459930624,"@kleinezeitung Wenn es um Machterhalt geht, ist so manchen Parteien vieles recht. Besonders der #ÖVP",ÖVP,0.1779,neutral
116,6,2022-08-22 05:50:42,1561591672248614912,"@timgrecco Liebe Bürgerin lieber Bürger,
du musst schon Verständnis haben dafür, dass die Politik jetzt WIRKLICH andere Sorgen hat:

#Flüchtlinge
#Landtagswahlen
#COFAG
#Fluechtlinge!!
#ÖVP-UA
#BP-Wahlen
und... ach ja: #Flüchtlinge",ÖVP,0.8652,positiv
117,7,2022-08-22 05:50:15,1561591558486605825,"Beim #Klimaschutzgesetz „für die Wirtschaft“ Verbindlichkeiten abzulehnen, ist ein Trugschluss, Johannes Schmuckenschlager (#oevp). Sie schaden der Wirtschaft langfristig damit ordentlich. Bitte weiter denken als zur nächsten Wahl. @lukas_hammer @oe1journale #Klimakatastrophe",ÖVP,0.0,neutral
118,8,2022-08-22 05:35:10,1561587765971746823,"""That hard line on immigration is among the factors that pushed the #ÖVP’s liberal wing into the arms of the New Austria and Liberal Forum (NEOS) party. […] With #Kurz now gone, the party’s #farright voters have slowly drifted back toward their natural home in the FPÖ."" #Austria https://t.co/pSUBZJDFIe",ÖVP,0.0,neutral
119,9,2022-08-22 05:34:07,1561587499339841536,"Das #Klimaschutzgesetz hat für die #ÖVP (laut Eigenaussage im Morgenjournal) also keine Priorität. Genauso wie die Bekämpfung der #Teuerung oder der Kampf gegen Armut. Diese Partei gehört nicht in die #Regierung, sondern in Opposition geschickt",ÖVP,-0.6486,negativ
120,0,2022-08-22 06:35:32,1561602957111599104,"Wir wissen zwar eh, daß sämtliche Rechtsparteien mit Putin kooperieren, vermutlich von Russland bezahlt werden mit dem Ziel Europa zu spalten. Ist das nicht eigentlich ""HOCHVERRAT""? 
#FPÖ #AFD #SALVINI #PUTIN #RUSSIA #ÖSTERREICH #ITALY https://t.co/hSvjDgfg1e",FPÖ,0.0,neutral
121,1,2022-08-22 05:52:00,1561592001220722688,"Mangels eigenem Diktator werfen sich die Funktionäre der NSDAP Nachfolgeorganisation #FPÖ jetzt dem ehemaligen Feind um den Hals. 
Gegen EU-Eliten und Einheitspartei und FÜR russische Eliten und Einheitspartei. 🤦🏻‍♂️

Was für 🤡 https://t.co/X4QTxlYIZb",FPÖ,0.0,neutral
122,2,2022-08-22 05:49:58,1561591488903094272,#Austria #RussianInfluence #FarRight #FPÖ https://t.co/COb3gdwcb9,FPÖ,0.0,neutral
123,3,2022-08-22 05:05:36,1561580321254129664,"FPÖ-Gruppen kommentieren den Wanderunfall von UHBP Van der Bellen: ""gehört ins eine afrikanische Psychiatrie für gefährliche Linklinke Volltrottel"" #bpw22 #Rosenkranz #FPÖ #rex #Gefährder #Terrorgram https://t.co/J3YyWAYZAG",FPÖ,-0.4215,negativ
124,4,2022-08-22 04:08:26,1561565937135927298,@SamRamani2 ... und so was war gern gesehener Gast der #FPÖ #Dugin,FPÖ,0.0,neutral
125,5,2022-08-22 03:40:09,1561558821230747649,@LukasSustala Die Sanktionen wirken das die Rechte Fraktion - #övp #fpö #grün - jetzt so lautstark für Putin arbeiten ist beschämend. Auch das d BR absichtlich nicht gegen d Inflation gegen steuert ist um das AUS der Sanktionen in der Bevölkerung Stimmung zu machen.. es ist ein perfides Spiel,FPÖ,0.0,neutral
126,6,2022-08-21 22:49:38,1561485708099035136,"@EstererRoland Es kommt in der EU nicht auf die größte *Stadt an, sondern auf ""Einigkeit in der EU""  
Sie verwechseln da Etwas.oder wollen das nicht verstehen. Typisches Verhalten etlicher #FPÖ ler, oder Mangel an Intelligenz ??",FPÖ,-0.2368,negativ
127,7,2022-08-21 21:09:53,1561460605374156801,"@olex_scherba Ich wehre mich gegen die Pauschalierung ""Österreich""
Wenn der in Wien Zuhörer hatte, waren es vllt. #FPÖ-Anhänger, die seine Meinung gutheißen, aber Wien ist nicht ganz Österreich",FPÖ,0.0,neutral
128,8,2022-08-21 21:00:36,1561458269591412737,"Gerade nachgesehen, heute wieder einmal Asylantenfestspiele in der #Zib2. 
Ein ""Migrationsforscher"", der ohne großen Widerspruch erklären kann, dass die vielen Asylanten in Österreich toll sind. Wie wäre es einmal mit jemanden, der das nicht super findet? ZB von der #FPÖ?",FPÖ,0.0,neutral
129,9,2022-08-21 20:31:37,1561450975545774081,"#fpoe, die Freunde Russlands. #Kickl könnte ja die Gelder, die die FPÖ in den letzten Jahren vermutlich von Putin erhalten hat, an die Österreicher weiterreichen. https://t.co/qYtpzcJ3aT",FPÖ,0.6808,positiv
130,0,2022-08-22 06:51:17,1561606920863203328,"Mehr positiv bestärken

Daher Lob für das  #9Euroticket an das Team #Ampel bzw. #Gruene, #SPD und #FDP.

Wäre gut, wenn das #9Euroticketbleibt oder etwas adequates kommt.

Eine gut sichtbare, greifbare Hilfe für viele. https://t.co/5RBTJ2stg7",Grüne,0.9601,positiv
131,1,2022-08-22 06:47:32,1561605975131525120,"@Tobias_B Herr #Habeck  zieht den Energiestecker und will wem Schaden zufügen #Gruene? 
Weiß der @Bundeskanzler nicht #SPD?
Die EU nimmt der RF immer weniger  Energie weg.
Wer erklärt BIP, Wechselkurs und Handelsbilanz #FDP ?

@KremlinRussia prognostizierte und warnte DE richtig. https://t.co/SfXCsvNxwb",Grüne,0.0,neutral
132,2,2022-08-22 06:43:49,1561605039764176896,"@gerechtGericht @MAStrackZi Lindner zahl den Oreis dafür, dass er unbedingt FINANZMINISTER werden wollte. Da ist man eben nicht BELIEBT.Aber ich denke, das weiß er. Darum greifen #Grüne auch gern nach anderen PÖSTSCHEN 😀",Grüne,0.0,neutral
133,3,2022-08-22 06:42:45,1561604769856249857,#fridaysforfuture #Grüne https://t.co/6kbkHWoIBe,Grüne,0.0,neutral
134,4,2022-08-22 06:38:28,1561603694180835328,"Auch wieder ein Problem, das ohne #Gruene schon längst gelöst wäre. Wer hat sich denn jahrelang quergestellt.
#LNG

Robert Habeck: „Wo unser Gas herkommt, ist nicht die Frage - sondern wie das Gas ins Land kommt“ https://t.co/9BHTFKT7cF via @welt",Grüne,0.0772,neutral
135,5,2022-08-22 06:36:07,1561603103534845952,"#Blackout und #Trockentoilette - #Grüne werden Ihre Energiepolitik auch noch gut finden, wenn 83 Millionen Deutsche bei 5 Grad in Eimer kacken. #GrünerMist https://t.co/X8nY0vlscD",Grüne,0.296,positiv
136,6,2022-08-22 06:32:47,1561602262711107585,"#KarlMay war ein Nazi!

Dewegen würde ich einer links-progressiven #Bücherverbrennung organisiert durch
#Grüne
#Linke
&amp;
#SPD
zustimmen! https://t.co/rIt5JhmUj2",Grüne,0.5242,positiv
137,7,2022-08-22 06:32:19,1561602145811562498,"Beim #Klimaschutzgesetz geht nichts weiter (leider!), deshalb müssen wieder Geflüchtete herhalten. Auf die #ÖVP ist Verlass 🤡 
#Asyl #Karner #Gruene",Grüne,0.0,neutral
138,8,2022-08-22 06:26:26,1561600663699787776,"@getSyntax @Tino_Chrupalla Die #noafd will es nicht verstehen oder ist intellktuell dazu nicht in der Lage.
1. #Putin will nicht verhandeln
2. #Putin will die Wende zurückdrehen
3. #Putin führt Krieg und kann ihn beenden

#gruene #ampel #HabeckUEbernehmenSie #FDPunter5Prozent #AfDmachtDumm",Grüne,0.0,neutral
139,9,2022-08-22 06:23:40,1561599967512432641,"@Hoellenaufsicht Mareile hat recht!

Nur #MLPD #DKP #Linke &amp; #Grüne dürfen als demokratische Parteien der Mitte gelten!

Alle anderen Parteien stehen auch für mich unter Rechtsextremismus-Verdacht!",Grüne,0.3769,positiv
140,0,2022-08-22 06:16:46,1561598233415221250,"Damit geht es über meinen Fall hinaus, was wichtig ist. Es geht darum, wie man die Bespitzelung &amp; Verfolgung regimekritischer Stimmen hier verhindert. Danke den #neos für ihren Einsatz. Hoffe, dass die Regierung nicht als Zuschauer, sondern als politisch bewusster Akteur agiert.",NEOS,0.0,neutral
141,1,2022-08-22 06:16:45,1561598230206504962,"Vor dem Hintergrund der türk. Haftbefehle gegen mich  stellen die #NEOS parlamentarische Anfragen, wie die Regierung gedenkt a) das Grundrecht auf Meinungsfreiheit zu sichern b) wie die Bespitzelung samt Spitzel-App eingeschränkt u. c) ob der türk. Botschafter einbestellt werde https://t.co/CzgZIXrO83",NEOS,0.0,neutral
142,2,2022-08-22 03:50:18,1561561373695524866,"You seeing this?
#NeosVR #VR #VirtualReality #Neos https://t.co/KabQIFX8dQ",NEOS,0.0,neutral
143,3,2022-08-21 23:05:33,1561489713932156928,"Fluffal (Mai Valentine) Deck - Duel Links
#tweet #seasononegaming #yugioh #duellinks #harpie #neos #maivalentine
https://t.co/njIbMPKtzH",NEOS,0.0,neutral
144,4,2022-08-21 22:46:03,1561484804826480640,"I will build re̔al #money making business website 🤚

👉👉https://t.co/aRYqL96q3i

#ingamephoto #neos #neosvr #void #voidarmy #immadegen #cryptovoxels #3dmodel https://t.co/eHv2ltSlOd",NEOS,0.4939,positiv
145,5,2022-08-21 20:40:01,1561453089151926281,"Würde dieser wahnwitzige #Wiederkehr nur den SuS die Flügel heben. Dann wären viele kritische junge Leute, welche sich von den @neos_eu nicht blenden lassen müssten! Hoffentlich wird das noch was mit der Bildung in #Österreich. Denn die #NeOS haben 0,00 Expertise in diesem Feld! https://t.co/4zsDuUNYIK",NEOS,0.0,neutral
146,6,2022-08-21 20:25:10,1561449352521973760,"#Österreich #Meinl_Reisinger #neos
... überall wird nun #gescholzt 😉
‼️ ""Nein, nein ...,ich würde niemals in meinem Leben einen Menschen Volksverräter nennen ...""
(Nein niemals 🤯)
https://t.co/TfqnMBcwcu https://t.co/EONAuUG7mL",NEOS,0.0,neutral
147,7,2022-08-21 19:52:18,1561441082780647425,@AlexanderPolli6 @RMogyorosy @c_lindner Oder doch bek den #NeOS. Dann ist #Loacker kein Alleinstehungsmerkmal mehr!,NEOS,0.0,neutral
148,8,2022-08-21 19:45:11,1561439291573772289,So weit kommts noch! #NEOS  https://t.co/UyVtOEJ6PG,NEOS,0.0,neutral
149,9,2022-08-21 16:37:52,1561392149375373312,@HBrandstaetter @karlnehammer Wie kommentieren SIE den Volksverräter-Sager der Neos-Chefin? Der Noch-Neos-Chefin. Danke. #neos #meinlreisinger #Nehammer,NEOS,0.4404,positiv
150,0,2022-08-23 07:18:06,1561976056353280000,@eltschiggolo @ShouraHashemi @_l17r_ Die miserable Verfassung der #SPÖ lässt nicht mehr zu.,SPÖ,-0.4588,negativ
151,1,2022-08-23 06:53:04,1561969755988402177,"Glaube nicht, dass wir erst 2024 wählen werden: Zwar nutzt der Vorarlberger #SPÖ-Nationalrat Reinhold Einwallner die Sommerzeit auch, um auch über längere Strecken in die Pedale zu treten. Z... https://t.co/IaKdrJzKaU",SPÖ,0.5106,positiv
152,2,2022-08-23 06:34:00,1561964955972374530,"Ja, das war eine riesengroße Dummheit von #MichaelLudwig.
28-29% für die Bundes-#SPÖ sind angesichts des aktuellen Rahmens miserabel. https://t.co/LMs28622Pb",SPÖ,-0.5267,negativ
153,3,2022-08-23 06:09:31,1561958798373396480,"Eine #fpoe bei 20% ist mir ansich ein Rätsel, wenn man sich Kickl und seine Vertrauten ansieht. Das ist mMn hauptsächlich wegen der abgrundtiefen Feindschaft zwischen #övp und #spö und der mangelnden Kompetenz in diesen Parteien möglich. Dass #nehammer so abstürzt, wundert mich.",SPÖ,0.0,neutral
154,4,2022-08-23 05:42:38,1561952031946018816,"Um mal was Positives zu twittern: So ruhig wie seit #RendiWagner wars um die #SPOE noch nie! 😀

Schön, wenn zumindest eine Populismusseite mal verstummt!

#oenr",SPÖ,0.5571,positiv
155,5,2022-08-23 04:26:56,1561932978443505664,"@ThomasPoebel @buerstmayr Guten Morgen
Der wäre bei einer konsequenten #Corona-#Politik noch größer geworden - auch wenn #SPÖ eine Regierung geführt hätte 
Seine 22 % sind halt der Anteil an Wählern, die so denken bzw dieses Denken gut finden",SPÖ,0.8689,positiv
156,6,2022-08-23 03:08:37,1561913270025560064,#arlthal #spö https://t.co/s7FZpDHIbP,SPÖ,0.0,neutral
157,7,2022-08-23 00:24:01,1561871849021227009,@ThomasWalach @ElliKoestinger Das sind halt die Inhalte der @SPOE_at  - Die Richtung stimmt! #spoe,SPÖ,0.0,neutral
158,8,2022-08-22 22:34:43,1561844342897229824,@ParasolaRo @ThomasWalach @volkspartei @diegruenen Die #spö stellte immer den Bundeskanzler und war bei jedem Nein der #övp jedesmal machtlos. Dagegen haben @diegruenen jetzt schon mehr durchgebracht.,SPÖ,-0.4019,negativ
159,9,2022-08-22 20:40:41,1561815645326557185,@DieRaffa Glaub bei #neuwahlen hätten #kickl mit den Sprüchen  bei #orfsg22 heute gut Chancen - vor allen bei #impfgegnern #putinverstehern und Leuten denen das Geld ausgeht. Die Millionäre werden weiter #övp wählen. Wer wird #spö #neos #grüne wählen ?,SPÖ,0.0,neutral
160,0,2022-08-23 07:11:42,1561974446746918913,"""Was beim Basti funktioniert hat, wird auch uns zum Sieg verhelfen! ""..... oder wie habe ich die farbliche Gestaltung zu interpretieren? 
#ltwniedersachsen2022 #cdu #övp #cduverhindern https://t.co/L0IITdDzwQ",ÖVP,0.4003,positiv
161,1,2022-08-23 06:56:14,1561970553350750208,"#grüne hätten den klimaschutz gern in der verfassung - doch die #övp hätte es lieber unverbindlich...
https://t.co/6uV5cOufS9",ÖVP,0.4588,positiv
162,2,2022-08-23 06:32:51,1561964669883060225,"Ja, #ÖVP-#Mattle hat nicht kleinsten Ansatz von #Charisma. Langweilig, fad, ohne Biss, Idee usw.

Wie #Platter den als Nachfolger installieren konnte weiss nur er.

Nur um furchtbaren #Walser zu verhindern?

Allein Aussage, dass er SCHON #Landeshauptmann werden will, drollig. https://t.co/Ji678YHt6j",ÖVP,0.0,neutral
163,3,2022-08-23 06:19:09,1561961220051189760,"@diegruenen @jungeoevp @IT_Zwerg 
Senken der MWSt, Köst und Kest -
NJET - NO - NEIN❗️
Wer 🤮 da noch nicht?
Das nennt man Staatseinnahmenpolitik durch #DieGruenen und #övp. 2 Jahre Lockdownpolitik braucht eine Staatssanierung auf Kosten des Wohlstandes - klar... https://t.co/FM2PT4UpbJ",ÖVP,0.0,neutral
164,4,2022-08-23 06:09:31,1561958798373396480,"Eine #fpoe bei 20% ist mir ansich ein Rätsel, wenn man sich Kickl und seine Vertrauten ansieht. Das ist mMn hauptsächlich wegen der abgrundtiefen Feindschaft zwischen #övp und #spö und der mangelnden Kompetenz in diesen Parteien möglich. Dass #nehammer so abstürzt, wundert mich.",ÖVP,0.0,neutral
165,5,2022-08-23 05:55:12,1561955193679380480,"Das angebliche Lieblingsbuch von Mattle ist ""The Hill We Climb"" von Gorman, das er in der schlechtmöglichsten Übersetzung gelesen - und prompt falsch interpretiert hat.... m(  https://t.co/pkiHhvvkvx #ibktwit #intirol #oevp #ltw22 https://t.co/AkZHsxK8WQ",ÖVP,0.0,neutral
166,6,2022-08-23 05:52:30,1561954512730001408,"@true_gracchus Reines #Populismus für die #Dummen und diejenigen die für ihren Lebensunterhalt oder Laufbahn von der #ÖVP abhängig sind. 
#Karner #Freunderlwirtschaft #Korruption",ÖVP,0.0772,neutral
167,7,2022-08-23 05:45:16,1561952691995262978,"@sybille_zeisel @ElliKoestinger Es ist wirklich erstaunlich welche Kompetenzen in der #ÖVP vermittelt werden. Die sind quasi für alles einsetzbar. Da können wir echt froh sein, dass sich keiner dazu entschieden hat Chirurg_in zu werden.",ÖVP,0.802,positiv
168,8,2022-08-23 05:02:13,1561941860087734272,Also #oevp hörts auf zu bremsen. Das schadet unserem Land. https://t.co/ZaDoQzqfvK,ÖVP,0.0,neutral
169,9,2022-08-23 00:13:06,1561869101039030274,@JohannSkocek @HeleneBismarck @FischerKurt @holger_r @michaeldweiss @newlinesmag So does the #övp . No ?,ÖVP,0.0,neutral
170,0,2022-08-23 07:12:29,1561974641815592960,"@nessi1969 @heimolepuschitz @josefkalina Unique Selling Proposition - ein Wort, mit dem der durchschnittliche #FPÖ Wähler garantiert auf Du ist.",FPÖ,0.34,positiv
